FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1StartDate,Season1EndDate,Season1Time,Season2StartDate,Season2EndDate,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1018952,SPANISH PEAKS FARM STAND,,https://www.facebook.com/Spanish Peaks Farm Stand,,,,23500 US HWY 160,WALSENBURG,HUERFANO,COLORADO,81089,06/15/2018 , 10/01/2018,Fri: 1:00 PM-4:00 PM;,,,,,,,,-104.831846,37.600391,,Y,N,N,N,Y,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,02-19-2018 16:20:21
1000365,SPARKS METHODIST CHURCH MARKET,http://www.nevadagrown.com,,,,,1231 PYRAMID WAY,SPARKS,WASHOE,NEVADA,89431,,,,,,,,,,,-119.753,39.5448,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1010109,SPARTA FARMER MARKET,,https://www.facebook.com/Spartawisconsinfarmersmarket,,,http://www.travelwisconsin.com/farmers-markets/farmers-markets/sparta-farmers-market-198076,DOWNTOWN MAIN ST,SPARTA,MONROE,WISCONSIN,54656,05/17/2014 , 10/18/2014,Wed: 3:00 PM-6:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,,-90.811559,43.944671,Local government building grounds,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,5/6/2014 12:56:27 PM
1001649,SPARTA FARMERS MARKET,http://www.spartafarmersmarket.org,https://www.facebook.com/spartanjfarmersmarket,,,,65 MAIN STREET,SPARTA,SUSSEX,NEW JERSEY,07871,05/31/2014 , 11/01/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,,-74.6307161,41.0400852,Local government building grounds,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,05-12-2014 13:39:33
1009935,SPARTA WISCONSIN FARMERS MARKET,,https://www.facebook.com/Spartawisconsinfarmersmarket,,,,WEST MAIN ST,SPARTA,MONROE,WISCONSIN,54656,05/17/2014 , 10/18/2014,Wed: 2:30 PM-;Sat: 8:00 AM-;,,,,,,,,-90.811580,43.944393,Private business parking lot,N,Y,N,Y,N,,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,04-14-2014 20:45:25
1008940,SPEARFISH SATURDAY MARKET IN THE PARK,http://www.hillshorizon.com/market.html,https://www.facebook.com/SpearfishFarmersMarket,,,,115 S. CANYON ST.,SPEARFISH,LAWRENCE,SOUTH DAKOTA,57783,05/31/2014 , 10/25/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,,-103.8602267,44.4829675,Local government building grounds,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,03-31-2014 16:10:47
1009055,SPECTRUM HEALTH MEDICAL CENTER FARMER'S MARKET,http://www.spectrumhealth.org/farmers-market-4322,,,,,100 MICHIGAN STREET NE,GRAND RAPIDS,KENT,MICHIGAN,49503,06/01/2014 , 09/30/2014,Mon: 11:00 AM-1:00 PM;,,,,,,,,-85.666489,42.968813,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-03-2014 13:31:25
1002532,SPECULATOR FARMERS AND CRAFTERS' MARKET,http://www.speculatorchamber.com,https://www.facebook.com/ADKSpecFarmersMarket,,,,RT 30,SPECULATOR,HAMILTON,NEW YORK,12164,06/27/2013 , 09/19/2013,Thu: 2:00 PM-5:00 PM;,,,,,,,,-74.359031,43.495958,Local government building grounds,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,04-01-2014 13:36:48
1019173,SPEEDWAY FARMERS MARKET,,https://www.facebook.com/Speedway Farmers Market,,,,6118 CRAWFORDSVILLE RD.,SPEEDWAY,MARION,INDIANA,46224,,,Thu: 4:00 PM-7:30 PM;,,,,,,,,-86.2670429,39.8008667,,Y,N,N,N,Y,,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,Y,Y,N,Y,07-24-2018 1:27:45
1004054,SPENARD FARMERS MARKET,http://www.spenardfarmersmarket.org,https://www.facebook.com/spenardfarmersmarket,,,,2590 SPENARD ROAD,ANCHORAGE,ANCHORAGE,ALASKA,99503,05/18/2014 , 09/27/2014,Sat: 9:00 AM-2:00 PM;,,,,,,,,-149.905042,61.197258,,Y,N,Y,N,Y,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,07-02-2016 20:45:13
1001355,SPENCER CREEK COMMUNITY GROWERS' MARKET,http://www.spencercreekmarket.org/market,https://www.facebook.com/Spencer Creek Community Growers Market,,,,86013 LORANE HWY.,EUGENE,LANE,OREGON,97405,06/04/2016 , 10/08/2016,Sat: 10:00 AM-2:00 PM;,,,,,,,,-123.153402,43.995670,,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,06-27-2016 13:18:19
1001134,SPENCER FARMERS MARKET,http://www.roane.ext.wvu.edu/farmers_markets/spencer,,,,,200 BOWMAN STREET PARKING PLAZA,SPENCER,ROANE,WEST VIRGINIA,25276,,,Fri: 9:00 AM-1:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,,-81.350241,38.803330,Local government building grounds,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,06-24-2013 14:18:3
1012677,SPENCER RIVERFRONT FARMERS MARKET,,https://www.facebook.com/SpencerRiverfrontDistrictFarmersMarket/,,,,24 WEST PARK STREET,SPENCER,CLAY,IOWA,51301,06/04/2016 , 10/08/2016,Sat: 8:00 AM-12:00 PM;,,,,,,,,-95.1457676,43.1375126,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,07-16-2016 7:20:31
1002023,SPENCER'S MARKET - MORRO BAY,http://www.slocountyfarmers.org,,,,,"HWY. 1, NORTH OF HWY. 41 JTN.",MORRO BAY,SAN LUIS OBISPO,CALIFORNIA,93442,,,,,,,,,,,-120.859,35.3904,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1012368,SPENCERVILLE OH FARMERS MARKET,,https://www.facebook.com/SpencervilleFarmersMarket/,,,,ST RT 66 AND 3RD ST,SPENCERVILLE,ALLEN,OHIO,45887,07/14/2016 , 10/27/2016,Thu: 4:30 PM-7:30 PM;,,,,,,,,-84.3540645,40.7076022,,Y,N,N,N,N,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,07-08-2016 16:2:15
1009160,SPINNEY HILL FARMER'S MARKET,,https://www.facebook.com/SpinneyHillFarmersMarket,,,,125 COMMUNITY DR.,MANHASSET,,NEW YORK,11030,,,,,,,,,,,-73.7041,40.7826,,Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2013 8:0:0
1018612,SPOKANE FARMERS' MARKET,http://www.spokanefarmersmarket.org/,https://www.facebook.com/spokanefarmersmarket/?ref=aymt_homepage_panel,,,,20 W. 5TH AVENUE,SPOKANE,SPOKANE,WASHINGTON,,05/13/2017 , 10/28/2017,Wed: 8:00 AM-1:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,,-117.412703,47.651776,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,07-07-2017 15:21:41
1003605,SPOONER FARMERS MARKET,,https://www.facebook.com/Spooner-Farmers-Market/153478781356672,,,,FRONT AT OAK STREET,SPOONER,WASHBURN,WISCONSIN,54801,06/15/2013 , 10/26/2013,Sat: 8:00 AM-1:00 PM;,,,,,,,,-91.887245,45.825181,Local government building grounds,N,N,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,03-14-2014 17:6:39
1002439,SPOTSYLVANIA COURTHOUSE FARMERS MARKET,,,,,,ROUTE 208,SPOTSYLVANIA,,VIRGINIA,,,,,,,,,,,,-77.6631,38.1665,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2011 8:0:0
1016823,SPOTSYLVANIA FARMERS MARKET - VDOT COMMUTER PARKING LOT,,https://www.facebook.com/SpotsyFarmersMarket/,https://twitter.com/SpotsyFarmMkts,,,12150 GORDON ROAD,FREDERICKSBURG,SPOTSYLVANIA,VIRGINIA,22407,04/08/2017 , 12/16/2017,Sat: 8:00 AM-1:00 PM;,01/14/2017 , 03/11/2017,Sat: 9:00 AM-12:00 PM;,,,,,-77.561255,38.289243,,Y,N,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,02-04-2017 16:44:47
1016824,SPOTSYLVANIA FARMERS MARKET-SPOTSYLVANIA REGIONAL MEDICAL CENTER,,https://www.facebook.com/SpotsyFarmersMarket/,https://twitter.com/SpotsyFarmMkts,,,4600 SPOTSYLVANIA PARKWAY,FREDERICKSBURG,SPOTSYLVANIA,VIRGINIA,22407,05/03/2017 , 09/06/2017,Wed: 2:00 PM-6:00 PM;,,,,,,,,-77.4959006,38.2197376,,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,02-04-2017 16:54:49
1002551,SPOUT SPRINGS LIBRARY FARMERS MARKET,,https://www.facebook.com/SpoutspringsfarmersMarket,,,,6488 SPOUT SPRINGS ROAD,FLOWERY BRANCH,HALL,GEORGIA,30542,05/02/2013 , 10/31/2013,Thu: 4:00 PM-7:00 PM;,,,,,,,,-83.89486,34.15223,Other,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,06-27-2013 13:1:14
1007066,SPRAGUE RIVER FARMERS MARKET,,,,,,,CHILOQUIN,KLAMATH,OREGON,,,,,,,,,,,,-121.516,42.4814,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2011 8:0:0
1007190,SPRING CITY FARMERS' MARKET,,,,,,35 WEST 100 NORTH,SPRING CITY,SANPETE COUNTY,UTAH,,,,,,,,,,,,-111.495,39.4795,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2011 8:0:0
1001375,SPRING CREEK MARKET,,,,,,,KILLDEER,DUNN,NORTH DAKOTA,,,,,,,,,,,,-102.908,47.4174,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1004012,SPRING HILL FARMERS MARKET,http://www.springhillmarket.org,https://www.facebook.com/Spring-Hill-Farmers-Market/108892312475844,,,,300 WEBSTER,SPRING HILL,JOHNSON,KANSAS,66083,05/17/2014 , 08/30/2014,Sun: 7:30 AM-12:00 PM;,,,,,,,,-94.8253440,38.7461000,Other,N,N,N,N,N,,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,03-31-2014 17:10:49
1010751,SPRING LAKE FARM & GARDEN MARKET,http://grandhavenchamber.org/farmers-markets/,https://www.facebook.com/GHSL.FarmersMarkets,,,,225 E. EXCHANGE,SPRING LAKE,OTTAWA,MICHIGAN,49456,06/04/2015 , 10/08/2015,Thu: 9:00 AM-2:00 PM;,,,,,,,,-86.194304,43.076031,,Y,Y,N,Y,Y,,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,12-29-2014 14:49:0
1008463,SPRING RIVER FARMERS MARKET,,https://www.facebook.com/groups/138380939576349/,,,,SANTEE DRIVE,CHEROKEE VILLAGE,SHARP,ARKANSAS,72529,05/25/2013 , 10/12/2013,Sat: 8:00 AM-12:00 PM;,,,,,,,,-91.528709,36.309009,Other,Y,N,N,N,N,,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,06-25-2013 15:22:14
1007692,SPRING VALLEY FARMERS MARKET,http://www.downtoearthmarkets.com,https://www.facebook.com/DowntoEarthMarkets,,,Instagram DowntoEarthMkts,MEMORIAL PARK,SPRING VALLEY,ROCKLAND,NEW YORK,10977,07/19/2014 , 11/19/2014,Wed: 8:30 AM-3:00 PM;,,,,,,,,-74.043420,41.114541,Private business parking lot,N,Y,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,04-04-2014 14:21:13
1012316,SPRINGDALE FARMERS' MARKET,http://springdalefarmersmarket.org,https://www.facebook.com/none,,none,none,,SPRINGDALE 72764,WASHINGTON,ARKANSAS,72764,05/01/2016 , 11/01/2016,Tue: 7:00 AM-1:00 PM;Thu: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;,,,,,,,,-94.126811,36.184207,,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,07-07-2016 14:33:28
1000026,SPRINGFIELD COOPERATIVE FARMERS MARKET,http://www.springfieldfarmers.com,,,,,158 AVOCADO STREET,SPRINGFIELD,HAMPDEN,MASSACHUSETTS,01101,05/03/2014 , 06/21/2014,Sat: 7:00 AM-11:00 AM;,,,,,,,,-72.606701,42.107564,Private business parking lot,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,03-25-2014 9:51:20
1009879,SPRINGFIELD FARMERS MARKET,http://Springfieldcommunitymarket.com,https://www.facebook.com/groups/120184694672281/,,,facebook,PEOPLE'S UNITED BANK PARKING LOT,SPRINGFIELD,WINDSOR,VERMONT,05156,05/31/2014 , 10/11/2014,Sat: 10:00 AM-1:00 PM;,,,,,,,,-72.481644,43.299460,Private business parking lot,Y,N,Y,Y,Y,,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,N,N,04-09-2014 11:44:9
1005098,SPRINGFIELD FARMERS MARKET,http://www.springfieldmich.com,https://www.facebook.com/Springfield-Farmers-Market/321933009554?fref=ts,,,,503 MILITARY AVENUE,SPRINGFIELD,CALHOUN,MICHIGAN,49037,05/01/2014 , 10/31/2014,Sat: 8:00 AM-1:00 PM;,11/01/2014 , 11/01/2014,Sat: 10:00 AM-2:00 PM;,,,,,-85.26684,42.32493,Local government building grounds,Y,Y,N,Y,Y,,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,04-30-2014 5:26:0
1006516,SPRINGFIELD FARMERS MARKET,,,,,,139 MOUNTAIN AVE,SPRINGFIELD,UNION,NEW JERSEY,07081,July , October,Mon:12:00 PM - 6:00 PM;,,,,,,,,-74.3145508,40.7068431,Educational institution,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,05-24-2012 14:35:29
1018421,SPRINGFIELD FARMERS MARKET,http://www.visitgreaterspringfield.com,https://www.facebook.com/SpringfieldFarmMarket/,,,,117 S FOUNTAIN AVE.,SPRINGFIELD,CLARK,OHIO,45502,06/03/2017 , 09/30/2017,Sat: 9:00 AM-12:30 PM;,,,,,,,,-83.810796,39.922966,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,06-27-2017 9:7:50
1011770,SPRINGFIELD FARMERS MARKET,http://www.springfieldfarmersmarket.wordpress.com,https://www.facebook.com/www.facebook.com/springfieldfarmsmarket,,,,1200 DAVISBURG ROAD,DAVISBURG,OAKLAND,MICHIGAN,48350,06/05/2016 , 10/02/2016,Sun: 10:00 AM-2:00 PM;,,,,,,,,-83.552387,42.751582,,Y,N,N,N,Y,,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,02-02-2016 19:15:59
1000438,SPRINGFIELD RECREATION AREA FARMERS MARKET,,,,,,3983 LUND ROAD,FIFE LAKE,KALKASKA,MICHIGAN,49633,,,,,,,,,,,-85.2538,44.5409,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1007579,SPRINGFIELD WINTER FARMERS' MARKET,,,,,,302 SUMNER AVE.,SPRINGFIELD,HAMPDEN,MASSACHUSETTS,,,,,,,,,,,,-72.5652,42.0846,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2011 8:0:0
1007368,SPRINGS FARM FARMERS MARKET,http://www.springsfarm.com,,,,,1002 SPRINGFIELD PARKWAY,FORT MILL,YORK,SOUTH CAROLINA,29715,,,,,,,,,,,-80.9214,35.0207,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1003089,SPRINGTOWN FARMERS' MARKET,http://www.springtownfarmersmarket.org,,,,,RTS. 212/412,SPRINGTOWN,BUCKS,PENNSYLVANIA,18081,,,,,,,,,,,-75.291,40.5562,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-29-2010 17:33:0
1000488,SPRINGVILLE FARMERS MARKET,,,,,,"GENTNER AUCTION, 341 WEST MAIN ST",SPRINGVILLE,ERIE,NEW YORK,,,,,,,,,,,,-78.6797,42.5106,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1004318,SPRINGVILLE FARMERS MARKET,http://www.springville-sedc.org,,,,,304 BROADWAY,SPRINGVILLE,LINN,IOWA,52336,May , August,Tue:4:00 PM - 6:00 PM;,November , December,Sat:9:00 AM - 11:00 AM;,,,,,-91.442835,42.060748,Local government building grounds,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,05-14-2012 18:15:10
1018851,SPROUT GROWERS & MAKERS MARKETPLACE,http://sproutmn.com/marketplace/,https://www.facebook.com/sproutgrowersandmakersmarketplace/,,,,"609 13TH AVE NE, DOOR 8",LITTLE FALLS,MORRISON,MINNESOTA,56345,10/28/2017 , 12/09/2017,Sat: 10:00 AM-3:00 PM;,,,,,,,,-94.3482739,45.9909316,,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,10-20-2017 19:1:54
1010595,SPROUT'S FRESH ON WHEELS VEGGIE VAN,http://www. sprouturbanfarms.org,https://www.facebook.com/Sprout BC,https://twitter.com/SproutUrbanFarm,,,VARIOUS MOBILE LOCATIONS ON WEBSITE,BATTLE CREEK,CALHOUN,MICHIGAN,49016,01/01/2014 , 12/31/2014,Thu: 8:00 AM-6:00 PM;Fri: 11:00 AM-2:00 PM;,,,,,,,,-85.196537,42.334065,,Y,Y,Y,Y,Y,,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,09-18-2014 13:39:58
1005135,SQUARE FRIDAYS FLEA AND FARMERS' MARKET,http://www.panora.org/square_fridays/,https://www.facebook.com/SquareFridays,,,,TOWN SQUARE,PANORA,GUTHRIE,IOWA,50216,05/22/2015 , 09/25/2015,Fri: 4:30 PM-6:30 PM;,,,,,,,,-94.365608,41.691859,,Y,Y,N,Y,N,,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,03-31-2015 14:25:46
1003588,SQUARE MARKET,http://www.batesvillemainstreet.com/events/,,,,,PUBLIC SQUARE,BATESVILLE,PANOLA,MISSISSIPPI,38606,06/05/2013 , 10/30/2013,Wed: 10:00 AM-2:00 PM;,,,,,,,,-89.952098,34.316885,,Y,N,N,Y,Y,,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,07-26-2018 16:1:29
1010031,ST ALBANS HIXSON MARKET,,https://www.Facebook.com/StAlbansFarmersMarket,,,,7514 HIXSON PIKE,HIXSON,HAMILTON,TENNESSEE,37343,01/01/2016 , 12/31/2016,Sat: 9:30 AM-12:30 PM;,,,,,,,,-85.173264,35.172184,,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,06-28-2016 10:17:51
1018839,ST AUGUSTINE AMPHITHEATRE FARMERS MARKET,https://www.staugamphitheatre.com/p51-farmer-s-market.aspx,https://www.facebook.com/staugampmarket/,,,@staugampmarket (Instagram),1340C A1A SOUTH,ST AUGUSTINE,ST. JOHNS,FLORIDA,32080,01/01/2017 , 12/31/2017,Sun: 8:30 AM-12:30 PM;,,,,,,,,-81.279239,29.872332,,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,08-30-2017 9:39:43
1016907,ST HELENA FARMERS MARKET (NAPA VALLEY CALIFORNIA),http://sthelenafarmersmkt.org,https://www.facebook.com/shfarmersmarket/,,,https://www.yelp.com/biz/st-helena-farmers-market-saint-helena,360 CRANE AVENUE,ST. HELENA,NAPA,CALIFORNIA,94574,05/05/2017 , 10/27/2017,Fri: 7:30 AM-12:00 PM;,,,,,,,,-122.465451,38.492470,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,04-06-2017 19:53:40
1001484,ST LANDRY FARMERS MARKET,,,,,,925 E. LANDRY ST,OPELOUSAS,ST. LANDRY,LOUISIANA,70570,,,,,,,,,,,-92.0724,30.5317,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1012802,ST. ANDREWS WATERFRONT FARMERS MARKET,http://www.historicstandrews.com/farmers-market/,https://www.facebook.com/St.Andrews.Waterfront.Farmers.Market/,,,,1201 BECK AVENUE,PANAMA CITY,BAY,FLORIDA,FL,01/01/2016 , 12/31/2016,Sat: 8:00 AM-1:00 PM;,,,,,,,,-85.701673,30.170729,,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,09-08-2016 10:55:31
1016772,ST. ANN CENTER INDOOR MARKET,http://stanncenter.org/event/indoor-market/,https://www.facebook.com/sacfm/,,,,2801 E. MORGAN AVE.,MILWAUKEE,MILWAUKEE,WISCONSIN,53207,11/12/2016 , 04/29/2017,Sat: 9:00 AM-1:00 PM;,,,,,,,,-87.8742860,42.9801511,,Y,N,N,N,N,,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,11-10-2016 14:59:0
1000812,ST. ANSGAR FARMERS MARKET,,,,,,CORNER OF 4TH & SCHOOL STREETS,ST. ANSGAR,MITCHELL,IOWA,50472,,,,,,,,,,,-92.9204,43.3785,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1000875,ST. ANTHONY FARMERS MARKET,http://www.gardenshelper.blogspot.com,,,,,,ST ANTHONY,FREMONT,IDAHO,,,,,,,,,,,,-116.895,47.809,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1007295,ST. AUGUSTINE BEACH FARMERS MARKET,http://www.TheCivicAssociation.org,https://www.facebook.com/WeLoveStAugustineBeach,,,,350 A1A BEACH BLVD,ST. AUGUSTINEBEACH,ST. JOHNS,FLORIDA,32080,01/01/2013 , 12/31/2013,Wed: 8:00 AM-12:30 PM;,,,,,,,,-81.26704,29.85737,Local government building grounds,Y,N,N,N,N,,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,04-02-2014 17:22:14
1000165,ST. BERNARD SEAFOOD & FARMERS' MARKET,,https://www.facebook.com/StBMarket,,,,409 AYCOCK STREET,ARABI,ST. BERNARD,LOUISIANA,70032,March , November,Sat:8:00 AM - 1:00 PM;,,,,,,,,-90.006030,29.951105,Local government building grounds,Y,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,05-18-2012 15:2:53
1009016,ST. CHARLES FARMERS MARKET,http://www.stcharlesmn.org/citizens/farmers-market.html,https://www.facebook.com/stcharlesfarmersmarket,,,,830 WHITEWATER AVE,ST. CHARLES,WINONA,MINNESOTA,55972,05/08/2014 , 10/16/2014,Thu: 4:00 PM-7:00 PM;,,,,,,,,-92.0649430,43.9696745,Local government building grounds,N,N,N,N,N,,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,03-17-2014 9:7:36
1007264,ST. CHARLES FARMERS MARKET,http://www.bakermemorialchurch.org,,,,,307 CEDAR AVENUE,ST. CHARLES,KANE,ILLINOIS,60174,June , October,Fri:7:00 AM - 1:00 PM;,,,,,,,,-88.30978,41.91451,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,N,N,N,N,,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,05-24-2012 13:18:56
